title,release_date,popularity,vote_count,vote_average,genres,actor,director,id
비겁한 로버트 포드의 제시 제임스 암살,2007-09-07,18.688,2084,7.1,"[{'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}, {'id': 37, 'name': '서부'}]","[287, 1893, 6807]",[37618],4512
파이와켓: 죽음의 주문,2017-12-08,12.945,252,5.9,"[{'id': 53, 'name': '스릴러'}, {'id': 27, 'name': '공포'}, {'id': 18, 'name': '드라마'}]","[8332, 1112033, 934131]",[64618],448194
맘&대드,2018-01-19,16.745,842,5.4,"[{'id': 53, 'name': '스릴러'}, {'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}]","[2963, 11826, 1080862]",[20192],401561
언피니시드 비즈니스,2015-03-05,15.991,701,5.4,"[{'id': 35, 'name': '코미디'}]","[4937, 54697, 23459]",[1375201],239573
"맨, 우먼 & 칠드런",2014-10-17,15.49,789,6.5,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}]","[1159982, 9278, 19292]",[52443],243684
Porn Star Zombies,2009-11-06,15.708,24,5.6,"[{'id': 35, 'name': '코미디'}, {'id': 27, 'name': '공포'}]","[1022696, 1022698, 1022699]",[1022694],99942
낯선 사람에게서 전화가 올 때,2006-02-03,16.987,895,5.7,"[{'id': 27, 'name': '공포'}, {'id': 9648, 'name': '미스테리'}]","[38670, 55775, 2478]",[12786],10053
"좋은 놈, 나쁜 놈, 이상한 놈",2008-07-16,13.687,607,7.1,"[{'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}, {'id': 37, 'name': '서부'}]","[20738, 25002, 17120]",[69081],15067
동상이몽 시스터즈,2018-10-31,15.747,259,6.2,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[1230868, 110742, 41556]",[80602],514619
폴터가이스트 2,1986-05-23,19.735,535,6,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[8977, 10080, 10086]",[18069],11133
성의 극약,2020-02-14,13.892,13,5.8,"[{'id': 53, 'name': '스릴러'}, {'id': 18, 'name': '드라마'}]","[1509311, 2679077, 2679078]",[572028],715756
SCP-096,2020-03-10,12.652,5,7,"[{'id': 27, 'name': '공포'}, {'id': 878, 'name': 'SF'}]","[2382675, 2564802, 1621147]",[2564801],682810
아파트 209,2019-07-18,13.898,326,6.1,"[{'id': 53, 'name': '스릴러'}, {'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}]","[2349063, 1040368, 4944]",[2349062],611605
피아니스트,2001-09-05,14.434,874,7.3,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[17882, 6014, 5442]",[6011],1791
신과 인간,2010-09-08,21.185,299,6.6,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[2192, 2369, 49278]",[72320],46332
कमांडो 2,2017-03-02,13.89,30,6.1,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[1118194, 86030, 1714230]",[110292],444713
튜니티라 불러다오,1971-10-21,16.182,746,7.5,"[{'id': 35, 'name': '코미디'}, {'id': 37, 'name': '서부'}]","[15140, 18841, 70625]",[56033],11829
스플래쉬,1984-03-09,13.432,1115,6.3,"[{'id': 35, 'name': '코미디'}, {'id': 14, 'name': '판타지'}, {'id': 10749, 'name': '로맨스'}]","[31, 589, 26510]",[6159],2619
Los agitadores,2022-09-17,11.638,4,5.8,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[2699160, 3560413, 2574024]",[935102],978415
Never Sleep Again: The Elm Street Legacy,2010-05-04,15.234,126,7.9,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 27, 'name': '공포'}]","[5141, 5139, 5140]",[83328],37757
Alanis,2017-09-09,17.32,36,6.2,"[{'id': 18, 'name': '드라마'}]","[1075102, 1874553, 1908265]",[962088],472035
나이트워치,1994-02-25,13.98,197,6.9,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[12795, 3398, 40421]",[22676],6498
7th & Union,2021-06-02,11.634,4,3.8,"[{'id': 18, 'name': '드라마'}]","[1134885, 1293753, 131787]",[2126996],845887
10 바이 10,2018-04-13,17.24,463,5.3,"[{'id': 53, 'name': '스릴러'}]","[114019, 17521, 76242]",[1979467],505177
화려한 외출,2013-12-05,13.054,19,6.4,"[{'id': 10749, 'name': '로맨스'}, {'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}]","[1293369, 1352931, 1632773]",[1352934],286687
빅 팻 라이어,2002-02-08,14.731,702,5.9,"[{'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}, {'id': 12, 'name': '모험'}]","[51391, 13242, 29220]",[17825],11870
마우스 헌트,1997-12-19,15.73,1044,6.5,"[{'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[78729, 7400, 14723]",[1704],6283
소녀 대 몬스터: 할로윈 소동,2012-10-12,18.233,243,6.3,"[{'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10770, 'name': 'TV 영화'}]","[542870, 155950, 220064]",[76418],138038
스나이퍼 2,2002-12-28,14.48,105,5.3,"[{'id': 28, 'name': '액션'}]","[13022, 71913, 16239]",[63709],14245
카르마를 탓하지 마!,2022-08-03,15.8,148,7,"[{'id': 10749, 'name': '로맨스'}, {'id': 35, 'name': '코미디'}]","[1134883, 1491344, 1567579]",[1315560],648743
뮨: 달의 요정,2015-02-05,17.984,469,7.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}, {'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}]","[1271943, 78423, 1121169]",[58255],323661
스페이스 인커밍,2018-05-04,15.178,73,4.3,"[{'id': 28, 'name': '액션'}, {'id': 878, 'name': 'SF'}, {'id': 53, 'name': '스릴러'}]","[78110, 1227888, 1700193]",[1620422],522964
프레셔스 카고: 프로 범죄단,2016-07-15,16.485,244,5.2,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}, {'id': 53, 'name': '스릴러'}]","[62, 4174, 19184]",[1436974],384737
캔 유 킵 어 시크릿?,2019-09-13,15.993,756,6.5,"[{'id': 10749, 'name': '로맨스'}, {'id': 35, 'name': '코미디'}]","[109513, 78198, 1443708]",[2422289],537739
마이더스 어드벤처,2013-12-05,24.732,188,5.7,"[{'id': 14, 'name': '판타지'}, {'id': 12, 'name': '모험'}, {'id': 10751, 'name': '가족'}]","[145143, 3968, 17286]",[558177],227707
Spartacus,2004-03-17,14.069,53,6.8,"[{'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}]","[5725, 27554, 2464]",[44644],32528
우리 방금 결혼했어요,2003-01-08,18.479,1161,5.7,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[18976, 328, 71198]",[17825],12090
소일렌트 그린,1973-04-18,16.726,1008,6.9,"[{'id': 878, 'name': 'SF'}, {'id': 53, 'name': '스릴러'}]","[10017, 71240, 27747]",[2087],12101
라이프 오브 브라이언,1979-08-17,15.376,3671,7.8,"[{'id': 35, 'name': '코미디'}]","[10722, 8930, 280]",[10707],583
홀리데이 러시,2019-11-28,14.491,190,5.6,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[1031067, 1034453, 216140]",[559968],639609
케이브,2005-08-26,14.227,763,5.3,"[{'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[6614, 17286, 9779]",[44179],9042
서부 전선 이상 없다,1979-11-14,16.224,143,6.5,"[{'id': 10752, 'name': '전쟁'}, {'id': 18, 'name': '드라마'}, {'id': 10770, 'name': 'TV 영화'}]","[19576, 7502, 9221]",[67451],10912
The Simpsons 20th Anniversary Special - In 3D! On Ice!,2010-01-10,17.177,15,6.7,"[{'id': 99, 'name': '다큐멘터리'}]","[57492, 34518, 34517]",[57492],375848
밀프,2010-10-17,17.637,72,4.7,"[{'id': 35, 'name': '코미디'}]","[138859, 125165, 138858]",[85808],47407
뱅커,2020-03-06,19.741,636,7.6,"[{'id': 18, 'name': '드라마'}]","[53650, 2231, 3292]",[1921],627725
택시운전사,2017-08-02,15.881,719,8.1,"[{'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[20738, 3491, 84996]",[148747],437068
세이프 헤이븐,2013-02-07,15.477,2104,7.3,"[{'id': 10749, 'name': '로맨스'}, {'id': 53, 'name': '스릴러'}]","[143240, 19536, 71189]",[5306],112949
도니도니삼형제와 아기늑대 침투작전,2008-01-01,17.385,47,6,"[{'id': 10751, 'name': '가족'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}]","[69718, 18, 18324]",[74099],15898
미스터 캣,2016-08-03,17.729,926,5.7,"[{'id': 14, 'name': '판타지'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[1979, 9278, 1394686]",[5174],322240
불가능한 것들,2021-06-17,25.406,280,8.6,"[{'id': 10751, 'name': '가족'}, {'id': 18, 'name': '드라마'}]","[1508206, 1379379, 224508]",[1205254],667257
인비저블 가디언,2017-03-03,14.729,576,6.5,"[{'id': 53, 'name': '스릴러'}]","[34019, 24918, 28509]",[82724],392207
Salvare la faccia,1969-02-03,19.042,19,6.6,"[{'id': 53, 'name': '스릴러'}, {'id': 18, 'name': '드라마'}]","[105335, 29327, 5476]",[29327],104942
머시,2014-10-07,15.476,210,5,"[{'id': 53, 'name': '스릴러'}, {'id': 27, 'name': '공포'}]","[215056, 518627, 1518]",[63303],180305
헐크 vs 토르,2009-01-27,17.973,186,6.7,"[{'id': 28, 'name': '액션'}, {'id': 16, 'name': '애니메이션'}, {'id': 14, 'name': '판타지'}, {'id': 878, 'name': 'SF'}]","[60279, 95047, 94022]",[90367],101907
스페이스 침스: 자톡의 역습 3D,2010-05-26,17.203,91,4.5,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}]","[78798, 134245, 9657]",[12107],45662
미스 아메리카나,2020-01-31,15.187,451,7.9,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 10402, 'name': '음악'}]","[212208, 1496392, 1473975]",[1140436],653567
`개그` 더 크라운,2019-03-02,12.383,55,6.7,"[{'id': 53, 'name': '스릴러'}, {'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}]","[543726, 1161708, 1030460]",[1267271],483096
제리 맥과이어,1996-12-13,20.47,2699,6.9,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[500, 9137, 9777]",[11649],9390
슬립타이트,2011-10-14,20.672,877,7.1,"[{'id': 53, 'name': '스릴러'}, {'id': 27, 'name': '공포'}]","[16867, 34019, 27462]",[54525],77495
Scooby-Doo! and the Loch Ness Monster,2004-06-21,19.219,351,7.4,"[{'id': 10751, 'name': '가족'}, {'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 14, 'name': '판타지'}, {'id': 9648, 'name': '미스테리'}]","[16418, 109988, 19546]",[96337],12902
버레스크,2010-11-23,16.971,1997,7.2,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[38225, 53397, 58115]",[42745],42297
파라다이스 인 푸켓:여대생의 맛,2019-11-10,18.483,0,0,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[2473202, 1907997, 2527941]",[2507991],669289
무숙자,1973-12-13,15.917,781,7.3,"[{'id': 35, 'name': '코미디'}, {'id': 37, 'name': '서부'}]","[15140, 4958, 39953]",[57639],9474
디.오.에이,2006-09-07,16.469,661,5.2,"[{'id': 12, 'name': '모험'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[56824, 6278, 55776]",[35452],9053
U-571,2000-04-20,15.968,990,6.5,"[{'id': 10752, 'name': '전쟁'}, {'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[10297, 2053, 1037]",[7213],3536
인크레더블 버트 원더스톤,2013-03-14,15.47,1242,5.6,"[{'id': 35, 'name': '코미디'}]","[4495, 884, 59315]",[93419],124459
세상에서 가장 아름다운 소년,2021-07-30,17.385,31,7.5,"[{'id': 99, 'name': '다큐멘터리'}]","[50935, 222260, 2316405]",[220328],730028
그레텔과 헨젤,2020-01-30,14.233,1191,6,"[{'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 9648, 'name': '미스테리'}]","[1481238, 2220157, 2506]",[90609],542224
슈퍼스타 뚜루,2019-09-21,15.4,89,7.2,"[{'id': 10751, 'name': '가족'}, {'id': 16, 'name': '애니메이션'}, {'id': 10402, 'name': '음악'}, {'id': 12, 'name': '모험'}]","[1490496, 19854, 1238798]",[131587],653247
팅커 테일러 솔저 스파이,2011-09-16,16.918,2204,6.6,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[64, 5472, 2524]",[74396],49517
Adventure Time,2008-12-07,19.346,21,8.5,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 14, 'name': '판타지'}, {'id': 9648, 'name': '미스테리'}]","[134245, 31531, 149594]",[124563],355460
해피 길모어,1996-02-16,17.714,2199,6.6,"[{'id': 35, 'name': '코미디'}]","[19292, 4443, 31171]",[17494],9614
컨버세이션,1974-04-07,15.414,1342,7.6,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 9648, 'name': '미스테리'}]","[193, 3096, 922]",[1776],592
킹콩 2,1986-12-19,16.713,158,5.2,"[{'id': 14, 'name': '판타지'}, {'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}]","[2713, 50464, 778]",[6778],31947
이제 그만 끝낼까 해,2020-08-28,14.634,1539,6.6,"[{'id': 18, 'name': '드라마'}, {'id': 9648, 'name': '미스테리'}, {'id': 53, 'name': '스릴러'}, {'id': 14, 'name': '판타지'}]","[88124, 1498158, 3051]",[202],500840
명탐정 코난: 화염의 해바라기,2015-04-18,16.107,88,6,"[{'id': 80, 'name': '범죄'}, {'id': 16, 'name': '애니메이션'}, {'id': 12, 'name': '모험'}, {'id': 9648, 'name': '미스테리'}]","[68470, 68472, 87582]",[237072],316873
셀룰러,2004-09-06,13.713,1615,6.4,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[16828, 326, 976]",[4755],9759
방학 대소동: 여름방학 구출작전,2001-01-27,14.213,281,6.5,"[{'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}, {'id': 16, 'name': '애니메이션'}]","[16479, 158165, 21063]",[141706],19405
인도차이나의 전설,2017-08-04,18.54,94,5.2,"[{'id': 28, 'name': '액션'}]","[78110, 118370, 1296430]",[77295],437291
혹성탈출 5 - 최후의 생존자,1973-06-15,18.961,715,5.7,"[{'id': 28, 'name': '액션'}, {'id': 878, 'name': 'SF'}]","[7505, 18648, 103707]",[18669],1705
마블 원-샷: 왕을 경배하라,2014-02-04,14.166,403,6.8,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 14, 'name': '판타지'}, {'id': 53, 'name': '스릴러'}]","[2282, 59233, 58925]",[1239407],253980
올리버 스톤의 킬러,1994-08-25,22.161,2872,7.1,"[{'id': 80, 'name': '범죄'}, {'id': 53, 'name': '스릴러'}, {'id': 18, 'name': '드라마'}]","[57755, 3196, 3223]",[1152],241
Scooby-Doo! Moon Monster Madness,2015-02-17,15.716,139,7.8,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}, {'id': 9648, 'name': '미스테리'}, {'id': 878, 'name': 'SF'}]","[15831, 26457, 15761]",[590928],302960
포키스,1981-11-13,18.21,703,6.4,"[{'id': 35, 'name': '코미디'}]","[64221, 64222, 64223]",[12698],10246
마더 데레사의 편지,2015-12-04,12.406,23,5.9,"[{'id': 18, 'name': '드라마'}]","[585, 6238, 2201]",[1187483],218275
사하라,2017-02-01,16.218,250,5.9,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[78423, 1352046, 1077537]",[1701518],423453
익스트랙션,2015-12-18,20.965,319,4.6,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[62, 78452, 34502]",[30058],326425
저주받은 도시,1995-04-28,18.409,672,6,"[{'id': 53, 'name': '스릴러'}, {'id': 27, 'name': '공포'}, {'id': 878, 'name': 'SF'}]","[20006, 1796, 57166]",[11770],12122
언더 씨즈,1992-10-08,16.859,1249,6.3,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[23880, 2176, 2048]",[12989],8845
디태치먼트,2011-04-24,14.462,1221,7.6,"[{'id': 18, 'name': '드라마'}]","[3490, 506085, 110014]",[814],74308
베리드,2010-09-24,11.961,2420,6.6,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[10859, 43323, 559068]",[95320],26388
엘비스,1979-02-10,15.628,89,6.7,"[{'id': 18, 'name': '드라마'}, {'id': 10402, 'name': '음악'}, {'id': 10770, 'name': 'TV 영화'}]","[6856, 7632, 123720]",[11770],40047
늑대의 후예들,2001-01-31,25.209,1240,6.7,"[{'id': 12, 'name': '모험'}, {'id': 27, 'name': '공포'}, {'id': 28, 'name': '액션'}, {'id': 36, 'name': '역사'}]","[49025, 1925, 23671]",[8296],6312
창궐,2018-10-25,14.469,151,6.8,"[{'id': 28, 'name': '액션'}, {'id': 27, 'name': '공포'}, {'id': 18, 'name': '드라마'}, {'id': 14, 'name': '판타지'}]","[544107, 16962, 1566012]",[1863287],537190
스타 트렉 9: 최후의 반격,1998-12-11,15.958,969,6.4,"[{'id': 878, 'name': 'SF'}, {'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}, {'id': 53, 'name': '스릴러'}]","[2387, 2388, 1213786]",[2388],200
O Menino Que Matou Meus Pais,2021-09-24,15.501,167,6.3,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[1253165, 2429063, 112066]",[1397422],800305
12 라운드 3 : 락다운,2015-09-11,14.713,149,5.8,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[1170014, 25877, 84222]",[108486],351901
배트맨: 고담의 나이트,2008-07-08,13.958,539,6.7,"[{'id': 878, 'name': 'SF'}, {'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}, {'id': 53, 'name': '스릴러'}]","[34947, 40276, 61983]",[56339],13851
Shark Beach With Chris Hemsworth,2021-07-05,15.983,8,6.4,"[{'id': 99, 'name': '다큐멘터리'}]","[74568, 1238096, 108369]",[1244073],836691
블로우,2001-04-04,21.406,3778,7.4,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}]","[85, 955, 679]",[34849],4133
백지 수표,1994-02-11,11.955,384,5.8,"[{'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[76130, 76131, 8986]",[11809],13962
윈터스 테일,2014-02-13,16.21,1203,6.3,"[{'id': 18, 'name': '드라마'}, {'id': 14, 'name': '판타지'}, {'id': 9648, 'name': '미스테리'}, {'id': 10749, 'name': '로맨스'}]","[72466, 567269, 934]",[5575],137321
더 포그,2005-10-14,16.957,606,4.5,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[11824, 11825, 11826]",[11809],791
출동! 드래곤 구조대 - 우리는 한 가족!,2020-11-24,15.689,7,5,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}]","[2420220, 2420219, 225863]",[1922157],768076
단지 세상의 끝,2016-08-26,14.661,1425,7.2,"[{'id': 18, 'name': '드라마'}]","[16790, 136761, 1925]",[143593],338189
나는 부정한다,2016-09-30,15.96,560,6.8,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[3293, 207, 9191]",[8843],402298
터보 키드,2015-08-14,13.959,590,6.6,"[{'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}]","[1228341, 76877, 11086]",[585933],310135
Operación Camarón,2021-06-24,17.519,51,6.3,"[{'id': 35, 'name': '코미디'}]","[85559, 1270686, 2143181]",[588816],613098
해저 2만리,1954-12-23,15.354,688,7.1,"[{'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 10751, 'name': '가족'}, {'id': 14, 'name': '판타지'}, {'id': 878, 'name': 'SF'}, {'id': 28, 'name': '액션'}]","[2090, 2091, 2092]",[2087],173
낸시 드류 앤드 더 히든 스테어케이스,2019-03-15,18.215,182,6.6,"[{'id': 80, 'name': '범죄'}, {'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}, {'id': 9648, 'name': '미스테리'}]","[1481238, 131006, 113223]",[102634],519473
작은 영웅 데스페로,2008-12-18,17.654,764,6,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}]","[4756, 4483, 10990]",[64152],10199
자헤드 2: 전쟁의 영웅들,2014-08-14,14.922,241,6.4,"[{'id': 10752, 'name': '전쟁'}, {'id': 28, 'name': '액션'}]","[36070, 154955, 6614]",[27005],285423
더 피지션,2013-12-25,16.455,925,7.3,"[{'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[30319, 2282, 1640]",[113500],169881
The Intern - A Summer of Lust,2019-12-01,23.457,8,5.2,"[{'id': 18, 'name': '드라마'}]","[1829173, 1252079, 236034]",[229485],700348
슈퍼 트루퍼스 2,2018-04-19,17.211,378,5.9,"[{'id': 35, 'name': '코미디'}, {'id': 80, 'name': '범죄'}, {'id': 9648, 'name': '미스테리'}]","[52049, 56251, 52051]",[52049],50022
스트리트 킹,2008-04-10,14.653,1204,6.6,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[6384, 2178, 16828]",[19769],1266
콘스탄트 가드너,2005-08-31,14.152,1214,7,"[{'id': 18, 'name': '드라마'}, {'id': 9648, 'name': '미스테리'}, {'id': 53, 'name': '스릴러'}]","[5469, 3293, 6413]",[8557],1985
엑소시즘 오브 몰리 하틀리,2015-10-09,15.705,188,5.1,"[{'id': 27, 'name': '공포'}]","[62910, 50398, 33336]",[88039],353345
졸업,1967-12-21,19,2754,7.7,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[10774, 4483, 9594]",[5342],37247
마이 선,2021-09-23,16.993,311,6.2,"[{'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}, {'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[5530, 120932, 586000]",[70221],750253
골! 3,2009-01-01,16.2,153,4,"[{'id': 18, 'name': '드라마'}]","[30710, 76968, 58982]",[53599],19139
정글 비트: 더 무비,2020-06-26,18.688,99,7,"[{'id': 10751, 'name': '가족'}, {'id': 16, 'name': '애니메이션'}, {'id': 878, 'name': 'SF'}, {'id': 35, 'name': '코미디'}]","[1242987, 26706, 2669192]",[2508883],663459
유 갓 서브드,2004-01-30,16.699,357,6.4,"[{'id': 10402, 'name': '음악'}, {'id': 18, 'name': '드라마'}]","[77801, 77802, 235028]",[127936],14114
Manifiesto,2019-10-27,15.494,1,2,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 18, 'name': '드라마'}]","[1322415, 230212]",[1322416],739679
그녀가 모르는 그녀에 관한 소문,2005-12-22,14.199,982,5.6,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[4491, 1269, 4090]",[3026],2800
천국의 새들,2021-09-23,15.241,117,6.7,"[{'id': 18, 'name': '드라마'}]","[2048372, 1633001, 3227832]",[1182669],667969
원더 휠,2017-12-01,11.406,1187,6.4,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[26485, 36594, 12111]",[1243],429189
테이킹 라이브즈,2004-03-19,18.698,1327,6.4,"[{'id': 80, 'name': '범죄'}, {'id': 53, 'name': '스릴러'}]","[11701, 569, 2628]",[40256],11081
나의 문어 선생님,2020-09-04,16.169,701,7.9,"[{'id': 99, 'name': '다큐멘터리'}]","[590479, 3063936]",[1688115],682110
인빈서블 아이언 맨,2007-01-23,19.199,189,6.1,"[{'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 14, 'name': '판타지'}, {'id': 878, 'name': 'SF'}]","[31536, 46774, 105179]",[35268],13647
아메리칸 머더: 이웃집 살인 사건,2020-09-30,13.219,540,7.3,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 9648, 'name': '미스테리'}, {'id': 80, 'name': '범죄'}]","[2809916, 2809918, 2809919]",[2163600],743601
3 프롬 헬,2019-09-16,15.461,344,5.9,"[{'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 80, 'name': '범죄'}]","[21319, 27737, 3901]",[16848],489064
폭로,1994-03-10,14.895,978,6.2,"[{'id': 53, 'name': '스릴러'}, {'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[3392, 3416, 55636]",[8246],8984
Haul Out the Holly,2022-11-26,25.154,0,0,"[{'id': 10770, 'name': 'TV 영화'}, {'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[22082, 589182, 8905]",[107792],1028556
레쓰링,2014-09-11,21.04,3,5.3,"[{'id': 10749, 'name': '로맨스'}, {'id': 35, 'name': '코미디'}]","[1423541, 1619316, 62332]",[138507],296711
게드전기: 어스시의 전설,2006-07-29,12.947,1094,6.5,"[{'id': 16, 'name': '애니메이션'}, {'id': 14, 'name': '판타지'}, {'id': 12, 'name': '모험'}]","[119241, 119242, 119243]",[1414],37933
영 어덜트,2011-11-11,17.398,1059,5.8,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[6885, 10872, 17178]",[52443],57157
닌자 - 킬 사무라이,2009-10-22,15.447,270,6,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[78110, 58794, 33516]",[78108],25602
매그놀리아,1999-12-10,16.845,2947,7.7,"[{'id': 18, 'name': '드라마'}]","[4779, 500, 4778]",[4762],334
위험한 관계,2022-07-08,14.282,201,5.8,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[3527559, 3527561, 431148]",[1452603],968739
극장판 카드캡터 사쿠라 - 마법의 카드,1999-08-21,19.694,122,7.7,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 12, 'name': '모험'}, {'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}]","[140918, 124478, 65437]",[137703],26945
