,title,release_date,popularity,vote_count,vote_average,genres,actor,director,id,recommed_count
195,더 브릿지,2022-10-28,259.527,102,6.8,드라마,"[72129, 226366, 58643]",[2289991],595586,6.331477273630503
196,나루토 질풍전 극장판 1기 - 나루토의 죽음,2007-08-04,258.003,520,7.3,애니메이션 액션 판타지,"[82055, 82057, 89971]",[89972],20982,6.434936760607909
197,놉,2022-07-20,255.894,2052,7.0,공포 미스테리 SF 스릴러,"[206919, 74688, 1602972]",[291263],762504,6.554451223852887
198,Padre no hay mas que Uno 3,2022-07-15,255.652,153,7.7,코미디 가족,"[10847, 93467, 1423088]",[10847],975120,6.371485854726032
199,The Friendship Game,2022-11-11,255.496,4,6.3,SF 공포,"[1254435, 558927, 1951237]",[37691],844396,6.319159734508597
200,Your Boyfriend Is Mine,2022-03-19,255.489,38,6.8,스릴러 TV 영화 액션,"[928116, 2568538, 3448718]",[1265524],951368,6.323835720499094
201,X,2022-03-17,254.046,1274,6.8,공포 미스테리 스릴러,"[1137824, 974169, 29221]",[101542],760104,6.437893675821404
202,이터널스,2021-11-03,252.586,6513,7.0,SF 액션 모험,"[97576, 512991, 11701]",[1395183],524434,6.745584322265453
203,씨 비스트,2022-06-24,252.453,870,7.6,애니메이션 모험 가족 판타지,"[1372, 2127280, 15440]",[70238],560057,6.553475897232641
204,Terrifier 3,,251.632,0,0.0,공포 판타지 스릴러,"[1880016, 1882502, 2787720]",[933176],1034541,6.3191794563145764
205,"다 비켜, 우리 화났어",2022-03-23,250.543,86,5.4,코미디 액션,"[131630, 125699, 145326]",[2159128],838197,6.299277786313808
206,Mortal Kombat Legends: Snow Blind,2022-10-09,250.23,82,8.0,애니메이션 액션 판타지,"[1368795, 1371, 1509454]",[105642],1007401,6.353914155050011
207,Bring It On: Cheer or Die,2022-09-27,249.827,65,6.5,스릴러 공포 코미디 TV 영화,"[1617121, 892734, 1294]",[1121569],831410,6.32215423114109
208,타이타닉,1997-11-18,248.379,21794,7.9,드라마 로맨스,"[6193, 204, 1954]",[2710],597,7.660783931746046
209,Avatar: Creating the World of Pandora,2010-02-07,248.36,26,7.4,다큐멘터리,"[10964, 1042213, 900]",[1042212],111332,6.326362823936208
210,표류단지,2022-09-09,248.064,116,7.8,애니메이션 드라마 미스테리 판타지 가족,"[1253972, 1254672, 1325230]",[570239],877957,6.362101790914154
211,토이 스토리,1995-10-30,246.771,16029,8.0,애니메이션 모험 가족 코미디,"[31, 12898, 7167]",[7879],862,7.672022664686841
212,더 리퀸,2022-01-28,245.222,247,5.1,스릴러 공포,"[5588, 119807, 77013]",[1264876],803114,6.2463177757654105
213,데이 시프트,2022-08-12,245.026,1306,6.9,액션 판타지 공포 코미디,"[134, 54697, 1583307]",[131532],755566,6.465279539144539
214,Acampamento Intergaláctico,2022-09-22,244.609,1,6.0,모험 SF 코미디,"[2183052, 2460627, 1147280]",[1694871],1006381,6.319097341713004
215,스플라이스,2009-10-06,244.035,1876,5.8,공포 SF 스릴러,"[3490, 98, 118357]",[5877],37707,6.150144284491226
216,분노의 질주: 더 얼티메이트,2021-05-19,243.284,5787,7.2,액션 모험 범죄 스릴러,"[12835, 17647, 8169]",[58189],385128,6.8461419794519225
217,몬스터 주식회사,2001-11-01,241.56,16117,7.8,애니메이션 코미디 가족,"[1230, 7904, 7905]",[12890],585,7.512319720403861
218,그루트의 첫 발자국,2022-08-10,241.091,196,7.3,애니메이션 가족 코미디 SF,"[12835, 60279]",[1166002],1010818,6.366274220293592
219,그것: 두 번째 이야기,2019-09-04,239.323,7340,6.9,공포 판타지,"[137905, 5530, 83002]",[1113116],474350,6.69894275496512
220,R.I.P.D.: 알.아이.피.디.,2013-07-18,239.139,3380,5.8,판타지 액션 코미디 범죄,"[1229, 10859, 4724]",[57270],49524,6.077667405345229
221,런 스윗하트 런,2020-01-27,238.957,62,6.1,스릴러 공포,"[2092879, 90060, 9048]",[129718],532870,6.315737428378532
222,헬홀,2022-10-26,237.577,118,6.0,공포,"[1515486, 107571, 136642]",[1673501],1032950,6.309773068740871
223,프린세스,2022-06-16,236.833,580,6.9,판타지 액션,"[125025, 55470, 18182]",[1264876],759175,6.394610695754242
224,레드 노티스,2021-11-04,236.486,4324,6.8,액션 코미디 범죄 스릴러,"[18918, 10859, 90633]",[57633],512195,6.572415513670943
225,애프터,2019-04-11,236.434,7370,7.2,로맨스 드라마,"[1753914, 1114487, 1684130]",[1586194],537915,6.89590719325146
226,썸머 고스트,2021-11-12,235.451,37,7.6,애니메이션 드라마 미스테리 판타지,"[2279389, 2256610, 1255096]",[2388945],798544,6.331259588895857
227,나루토 질풍전 극장판 7기 - 더 라스트 - 나루토 더 무비,2014-12-06,234.564,1409,7.8,액션 로맨스 애니메이션,"[82055, 24651, 131563]",[2320943],317442,6.713225942821236
228,지상 최대 맥주배달 작전,2022-09-30,233.654,355,7.8,드라마 코미디 전쟁,"[29222, 934, 1562074]",[7396],597922,6.443134017269145
229,그린치,2018-11-08,233.562,3077,6.8,애니메이션 가족 코미디 판타지,"[71580, 80591, 77330]",[20503],360920,6.531657527967607
230,코렐라인: 비밀의 문,2009-02-05,232.975,6188,7.8,애니메이션 가족 판타지,"[501, 10742, 65827]",[57646],14836,7.228780163513842
231,그루트의 샤워타임,2022-08-10,231.46,175,7.1,애니메이션 가족 코미디 SF,"[12835, 60279, 1382187]",[1166002],1010821,6.352827226603901
232,드래곤볼 Z - 부활의 'F',2015-04-18,231.415,1551,6.8,액션 애니메이션 SF,"[90496, 122501, 115305]",[1083452],303857,6.456341984042385
233,그레이 맨,2022-07-13,231.357,2382,7.0,액션 스릴러,"[30614, 16828, 224513]",[19271],725201,6.577908641869567
234,Presencias,2022-09-07,230.478,103,7.0,공포,"[110424, 1775557, 3577420]",[46085],772450,6.336758928863986
235,클리포드 더 빅 레드 독,2021-11-10,230.313,1447,7.3,가족 모험 코미디 판타지,"[1696017, 212285, 2362044]",[68573],585245,6.58530496291739
236,더 퍼지: 포에버,2021-06-30,230.133,1945,7.1,공포 액션 스릴러,"[57409, 87265, 6164]",[1192942],602223,6.579631515561386
237,루카,2021-06-17,229.756,6849,7.9,애니메이션 코미디 가족 판타지,"[1277188, 1774679, 2990400]",[930567],508943,7.327753271284438
238,어벤져스: 엔드게임,2019-04-24,229.59,22124,8.3,모험 SF 액션,"[3223, 16828, 103]",[19271],299534,8.004057338225238
239,미 비포 유,2016-06-01,228.986,10612,7.9,드라마 로맨스,"[1223786, 237455, 47627]",[1096867],296096,7.476281650382015
240,고질라 VS. 콩,2021-03-24,228.372,8357,7.7,액션 판타지 SF,"[28846, 1356210, 15556]",[98631],399566,7.261719461507674
241,범죄도시 2,2022-05-18,227.783,93,7.3,범죄 액션,"[1024395, 2035488, 1418581]",[2376041],619803,6.342103887217503
242,레지던트 이블: 라쿤시티,2021-11-24,227.611,1877,6.1,공포 SF 액션,"[115150, 1408809, 1223726]",[100734],460458,6.247793053485761
243,캐시트럭,2021-04-22,226.924,4035,7.7,액션 범죄 스릴러,"[976, 7497, 2299]",[956],637649,7.0225768674710825
244,오펀: 천사의 비밀,2009-07-24,226.548,4493,7.0,공포 스릴러 미스테리,"[21657, 133, 77517]",[59521],21208,6.684250073664929
245,슈렉 2,2004-05-19,225.484,10396,7.2,애니메이션 가족 코미디 판타지 모험,"[12073, 776, 6941]",[5524],809,6.960336883296348
246,더 수어사이드 스쿼드,2021-07-28,224.588,6748,7.6,액션 코미디 모험,"[234352, 17605, 56446]",[15218],436969,7.131947655373184
247,슬럼버랜드,2022-11-09,223.965,134,8.1,가족 판타지 모험 드라마,"[117642, 2103874, 40477]",[10943],668461,6.37854014110409
248,더 컨트랙터,2022-03-10,223.93,575,6.5,액션 스릴러,"[62064, 11107, 94098]",[119293],628900,6.342486296175396
249,셀레나 고메즈: 마이 마인드 앤드 미,2022-11-04,222.853,134,8.6,다큐멘터리 음악,"[77948, 2748908, 3768916]",[50949],1022256,6.395206807770757
250,소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,2021-10-30,222.475,118,8.3,애니메이션 액션 판타지 SF,"[233590, 1248340, 1325949]",[1498113],761898,6.377555286523088
251,투모로우 워,2021-07-02,221.233,5964,7.9,액션 SF 모험,"[73457, 63312, 18999]",[144816],588228,7.276338209871923
252,Virus :32,2022-04-21,221.065,174,7.1,공포,"[131867, 2300951, 3326346]",[542246],893370,6.352643193901095
253,주토피아,2016-02-11,220.974,14400,7.7,애니메이션 모험 가족 코미디,"[23532, 417, 17605]",[76595],269149,7.406558644167037
254,오프시즌,2022-03-11,220.482,51,5.8,공포 미스테리,"[78804, 40863, 3901]",[1118348],796256,6.312453992186549
255,출구는 없다,2022-02-25,220.253,809,7.0,공포 스릴러 미스테리,"[2378813, 1773397, 352]",[1661695],833425,6.43649230399115
256,라스트 맨 다운,2022-11-03,220.155,11,5.5,액션 스릴러,"[1481440, 1273684, 3195120]",[3076703],860623,6.316867171475095
257,애프터: 그 후,2020-09-02,219.954,4774,7.2,로맨스 드라마,"[1753914, 1114487, 95686]",[11873],613504,6.804749580512523
258,Hunting Ava Bravo,2022-04-01,218.947,83,6.4,공포 스릴러 액션 모험 범죄 미스테리 드라마 전쟁,"[36628, 46772, 3383821]",[1113663],927341,6.320869581062849
259,스나이퍼: 로그 미션,2022-08-15,218.909,65,6.9,액션 스릴러 미스테리,"[228371, 77164, 1029717]",[1400889],997120,6.328734843644253
260,一周的朋友,2022-06-18,217.887,3,6.7,드라마,"[2113005, 2312400, 1922808]",[1406214],945675,6.319473223769206
261,El monte,2022-08-18,217.83,1,2.0,스릴러,"[589484, 1142844, 1566871]",[1566869],960096,6.318068270449818
262,몬스터 헌터,2020-12-03,217.454,2741,6.7,액션 판타지 모험,"[63, 57207, 2372]",[4014],458576,6.476691016634744
263,브리지 홀로우의 저주,2022-10-14,216.914,291,6.8,모험 코미디 공포 가족,"[9562, 2029806, 93527]",[55075],864959,6.352676889451387
264,크루즈 패밀리: 뉴 에이지,2020-11-25,216.793,3168,7.5,애니메이션 가족 모험 판타지 코미디,"[2963, 54693, 10859]",[1450348],529203,6.849494097992408
265,더 요트,2022-08-31,213.753,42,6.8,스릴러 액션,"[1246972, 1053422, 81685]",[1462081],999205,6.3243206128407445
266,팀버튼의 크리스마스 악몽,1993-10-09,213.097,7875,7.8,판타지 애니메이션 가족,"[14541, 531, 11514]",[57646],9479,7.3107160417684245
267,Spirit Halloween: The Movie,2022-09-30,212.118,28,6.9,공포 판타지 모험 가족,"[1062, 38581, 2069640]",[3503018],961427,6.323334534296996
268,黄金大逃狱,2022-08-05,211.985,0,0.0,드라마 범죄,"[1132643, 78877, 1176155]",[],1008640,6.3191794563145764
269,더 우먼 킹,2022-09-15,211.802,289,7.4,액션 드라마 역사,"[19492, 2286339, 1360281]",[71947],724495,6.3939955370631
270,인터스텔라,2014-11-05,210.528,29825,8.4,모험 드라마 SF,"[10297, 1813, 83002]",[525],157336,8.160135604616844
271,"미라큘러스 월드: 상하이, 레이디 드레곤의 전설",2021-05-15,209.624,485,7.9,애니메이션 가족 모험 판타지 액션 TV 영화,"[1762588, 1558832, 1889718]",[1565301],726684,6.49458507600971
272,Un crimen argentino,2022-08-25,209.608,11,6.2,스릴러,"[1208258, 2483053, 1208255]",[3437902],941959,6.318843050356286
273,어벤져스,2012-04-25,209.408,27783,7.7,SF 액션 모험,"[3223, 16828, 103]",[12891],24428,7.530564001617937
274,라이온 킹,1994-06-23,209.305,15928,8.3,가족 애니메이션 드라마,"[4756, 15152, 16940]",[15812],8587,7.911513645262867
275,웨어울프 바이 나이트,2022-09-25,208.642,647,7.1,액션 판타지 공포 TV 영화,"[258, 95706, 538]",[15347],894205,6.430626818274529
276,매트릭스: 리저렉션,2021-12-16,207.782,4302,6.6,SF 액션 모험,"[6384, 530, 1639847]",[9340],624860,6.466723420522525
277,티켓 투 파라다이스,2022-09-08,206.941,324,7.0,로맨스 코미디,"[1204, 1461, 481337]",[17510],800939,6.371575146612457
278,메이즈 러너,2014-09-10,206.736,15080,7.2,액션 미스테리 SF 스릴러,"[527393, 115150, 1310760]",[1179066],198663,7.019526065972712
279,50가지 그림자: 해방,2018-01-17,205.824,7088,6.7,드라마 로맨스,"[118545, 1254583, 33337]",[15890],337167,6.565147746240062
280,딸의 친구 4,2019-07-26,205.107,2,6.0,로맨스,"[2374721, 2374722, 1907997]",[1511274],619433,6.319015269351452
281,블랙라이트,2022-02-10,203.085,733,6.3,액션 스릴러,"[3896, 2026050, 1369329]",[206574],823625,6.316135823173511
282,퍼피 구조대 더 무비,2021-08-09,201.308,1044,7.4,애니메이션 가족 모험 코미디,"[1684536, 2412016, 3044930]",[1098477],675445,6.548059100859725
283,노 만체스 프리다 2,2019-03-15,201.23,729,8.0,코미디,"[1134885, 55392, 2008873]",[79002],554596,6.584687186833899
284,킹스맨: 퍼스트 에이전트,2021-12-22,200.973,3327,6.8,액션 모험 스릴러 전쟁 미스테리,"[5469, 1716493, 59620]",[957],476669,6.5409581820654985
285,스트레인지 월드,2022-11-23,200.671,0,0.0,애니메이션 SF 모험 가족,"[131, 6065, 1998733]",[227439],877269,6.3191794563145764
286,블랙 사이트,2022-05-05,199.771,138,6.9,액션 스릴러,"[76512, 11705, 224181]",[2410737],848123,6.339098252295837
287,바깥 나라의 소녀,2022-03-10,199.111,6,6.5,애니메이션 드라마 미스테리 판타지,"[131563, 1492982, 1315195]",[1595348],802699,6.319458213576167
288,이클립스,2010-06-23,198.796,7775,6.2,모험 판타지 드라마 로맨스,"[37917, 11288, 84214]",[27571],24021,6.239716265092055
289,아이스 에이지,2002-03-10,198.535,11517,7.3,애니메이션 코미디 가족 모험,"[15757, 5723, 5724]",[5713],425,7.052550241332107
290,컨저링,2013-07-18,198.426,9876,7.5,공포 스릴러,"[17178, 21657, 3127]",[2127],138843,7.166569638659965
291,미녀와 야수:마법에 걸린 왕자,2022-01-27,198.137,24,6.3,애니메이션 모험 가족,"[1318905, 1287199, 3033477]",[1628967],576925,6.31906173075152
292,화이트 엘리펀트,2022-06-03,197.571,86,6.6,액션 범죄 스릴러,"[12132, 62, 18182]",[77295],843633,6.3252596594255905
293,그레이의 50가지 그림자,2015-02-11,196.83,10538,5.9,드라마 로맨스 스릴러,"[118545, 1254583, 49971]",[1137903],216015,6.012932013812982
294,Código Emperador,2022-03-18,196.615,116,5.9,드라마 스릴러,"[16867, 1640347, 1294749]",[588125],769636,6.307029327146038
295,조용한 쌍둥이,2022-09-16,196.286,20,7.3,드라마,"[1083010, 1595457, 2448692]",[1557607],812025,6.324201578914092
296,에놀라 홈즈,2020-09-23,195.538,4939,7.3,액션 모험 미스테리 코미디 범죄,"[1356210, 73968, 237455]",[173847],497582,6.86810553736413
297,심슨 가족의 해피 플러스 데이,2021-11-12,194.488,338,6.5,애니메이션 코미디 판타지,"[198, 200, 5586]",[197],877183,6.333648524440919
298,아담스 패밀리 2,2021-10-01,194.354,989,7.1,애니메이션 모험 코미디 가족 판타지 공포,"[2532098, 25072, 19767]",[12080],639721,6.477585921484809
299,크리스마스 위드 유,2022-11-17,194.33,37,5.7,로맨스 코미디,"[56457, 33260, 2733818]",[84437],936960,6.31333962968097
300,트와일라잇,2008-11-20,194.276,11945,6.3,판타지 드라마 로맨스,"[37917, 11288, 21029]",[19850],8966,6.304707938048034
301,The Drover's Wife: The Legend of Molly Johnson,2022-05-05,193.852,9,5.2,드라마 서부 스릴러,"[38782, 1636490, 589650]",[38782],722800,6.316593419059934
302,Последний богатырь: Корень зла,2021-01-01,193.433,117,7.0,판타지 모험 코미디,"[1257126, 1309706, 107727]",[115122],589754,6.339078532909928
303,Avatar: Scene Deconstruction,2009-12-18,192.918,10,8.3,다큐멘터리,[],[],287003,6.3242636979564795
304,"라일, 라일, 크로커다일",2022-10-07,192.769,28,7.3,코미디 가족 음악,"[2115854, 3810, 206444]",[60922],830784,6.326196057035882
305,라푼젤,2010-11-24,191.339,9788,7.6,애니메이션 가족,"[16855, 69899, 2517]",[76595],38757,7.236004926666553
306,레전드 퀘스트: 오리진,2021-02-15,190.42,182,8.3,애니메이션 코미디 판타지 모험 가족,"[52745, 2521922, 590312]",[104987],667276,6.407800237767563
307,더 언홀리,2021-03-31,190.185,1756,6.7,공포 미스테리,"[47296, 2067034, 6573]",[80675],632357,6.4377049569724285
308,리미트리스,2011-03-08,188.945,9325,7.2,스릴러 미스테리 SF,"[51329, 380, 37260]",[17329],51876,6.940907680511577
309,温泉情話 湯船で揉みがえり,2020-07-24,188.853,2,1.5,드라마,"[1349950, 3008410, 3008411]",[1278829],805359,6.316700454536637
310,"미라큘러스 월드 : 뉴욕, 하나 된 영웅들",2020-09-25,188.829,944,8.2,애니메이션 가족 모험 TV 영화 판타지 액션,"[1762588, 1558832, 1758915]",[1565301],755812,6.68677668058767
311,노 리미트,2022-09-09,188.768,204,6.2,드라마,"[1128902, 2199581, 439097]",[104025],911129,6.313235053114534
312,컨저링 2,2016-06-08,188.485,7166,7.3,공포 스릴러,"[17178, 21657, 1330999]",[2127],259693,6.955133131310029
313,해리건 씨의 전화기,2022-10-05,188.182,440,6.6,드라마 스릴러 공포,"[55636, 1274508, 1532312]",[54040],723419,6.347741878695895
314,나 홀로 집에 2: 뉴욕을 헤매다,1992-11-19,187.147,8032,6.7,코미디 가족 모험,"[11510, 4517, 11511]",[10965],772,6.575829112874512
315,데드풀,2016-02-09,186.724,27551,7.6,액션 모험 코미디,"[10859, 54882, 1047649]",[55252],293660,7.4416748216190625
316,컬리전,2022-06-16,186.46,119,6.0,스릴러 범죄 드라마,"[37093, 136296, 3549292]",[1142937],975714,6.309695722156914
317,스크림,2022-01-12,185.446,1862,6.7,공포 미스테리 스릴러,"[1373659, 2174509, 974169]",[66681],646385,6.442541991516778
318,아내의 엄마 2,2019-01-14,185.232,0,0.0,드라마 로맨스,"[1721637, 1622390]",[2665333],770903,6.3191794563145764
319,프리 가이,2021-08-11,184.795,6527,7.6,코미디 모험 SF,"[10859, 1388593, 1467219]",[17825],550988,7.12201396016887
320,데스퍼릿 아워,2021-09-12,184.671,291,6.1,스릴러,"[3489, 1558012, 3086855]",[13015],764835,6.303909831754475
321,라야와 마지막 드래곤,2021-03-03,184.212,5700,8.0,애니메이션 가족 판타지 액션 모험,"[1663195, 1625558, 2362044]",[227439],527774,7.318624177679788
322,아이언맨 2,2010-04-28,183.326,18596,6.8,모험 액션 SF,"[3223, 12052, 1896]",[15277],10138,6.7168904620246614
323,더 원더,2022-11-02,183.266,152,6.9,미스테리 스릴러 드라마,"[1373737, 3042998, 52891]",[1142171],823766,6.341042933937207
324,유령 신부,2005-09-12,183.085,7622,7.5,로맨스 판타지 애니메이션,"[85, 1283, 1639]",[510],3933,7.101262718738134
325,드래곤볼 Z: 불타올라라!! 열전 열전 초격전! (구극장판 8기),1993-03-06,181.921,716,7.3,애니메이션 SF 액션,"[115790, 90496, 122501]",[81853],34433,6.471779958113524
